[i] Train : 19922
[i] Valid : 2214
[i] prediction_op : Tensor("concat:0", shape=(?, 7, 7, 2, 25), dtype=float32)
[i] max_iteration : 249000
[i] decay_iteration : [124500 186750]
[i] iter : 41950, loss : 5.9454, xy_loss : 0.4843, wh_loss : 0.0893, obj_loss : 0.3297, noobj_loss : 0.3873, class_loss : 0.1942, l2_reg_loss : 4.4607, train_time : 37sec
[i] iter : 42000, loss : 5.9816, xy_loss : 0.4736, wh_loss : 0.0980, obj_loss : 0.3602, noobj_loss : 0.3832, class_loss : 0.2088, l2_reg_loss : 4.4578, train_time : 37sec
[i] iter : 42050, loss : 6.0447, xy_loss : 0.4761, wh_loss : 0.1021, obj_loss : 0.3746, noobj_loss : 0.3722, class_loss : 0.2646, l2_reg_loss : 4.4552, train_time : 38sec
[i] iter : 42100, loss : 5.8291, xy_loss : 0.4486, wh_loss : 0.0936, obj_loss : 0.3254, noobj_loss : 0.3315, class_loss : 0.1777, l2_reg_loss : 4.4525, train_time : 37sec
[i] iter : 42150, loss : 5.9316, xy_loss : 0.4847, wh_loss : 0.1072, obj_loss : 0.3695, noobj_loss : 0.3441, class_loss : 0.1766, l2_reg_loss : 4.4496, train_time : 38sec
[i] iter : 42200, loss : 5.8495, xy_loss : 0.4617, wh_loss : 0.0867, obj_loss : 0.3202, noobj_loss : 0.3355, class_loss : 0.1989, l2_reg_loss : 4.4466, train_time : 38sec
[i] iter : 42250, loss : 5.8801, xy_loss : 0.4678, wh_loss : 0.1020, obj_loss : 0.3355, noobj_loss : 0.3334, class_loss : 0.1977, l2_reg_loss : 4.4437, train_time : 38sec
[i] iter : 42300, loss : 6.0676, xy_loss : 0.5269, wh_loss : 0.1153, obj_loss : 0.3858, noobj_loss : 0.3644, class_loss : 0.2342, l2_reg_loss : 4.4409, train_time : 38sec
[i] iter : 42350, loss : 5.9891, xy_loss : 0.4664, wh_loss : 0.1105, obj_loss : 0.3769, noobj_loss : 0.3608, class_loss : 0.2362, l2_reg_loss : 4.4383, train_time : 37sec
[i] iter : 42400, loss : 5.9849, xy_loss : 0.4773, wh_loss : 0.1017, obj_loss : 0.3778, noobj_loss : 0.3528, class_loss : 0.2391, l2_reg_loss : 4.4361, train_time : 38sec
[i] iter : 42450, loss : 6.0925, xy_loss : 0.5238, wh_loss : 0.1075, obj_loss : 0.3924, noobj_loss : 0.4020, class_loss : 0.2335, l2_reg_loss : 4.4334, train_time : 37sec
[i] iter : 42500, loss : 5.9575, xy_loss : 0.4768, wh_loss : 0.1003, obj_loss : 0.3680, noobj_loss : 0.3548, class_loss : 0.2266, l2_reg_loss : 4.4310, train_time : 38sec
[i] iter : 42550, loss : 5.9491, xy_loss : 0.4893, wh_loss : 0.1065, obj_loss : 0.3585, noobj_loss : 0.3290, class_loss : 0.2375, l2_reg_loss : 4.4282, train_time : 38sec
[i] iter : 42600, loss : 6.2361, xy_loss : 0.5951, wh_loss : 0.1172, obj_loss : 0.4379, noobj_loss : 0.3852, class_loss : 0.2754, l2_reg_loss : 4.4254, train_time : 37sec
[i] iter : 42650, loss : 5.8623, xy_loss : 0.4463, wh_loss : 0.0935, obj_loss : 0.3408, noobj_loss : 0.3580, class_loss : 0.2011, l2_reg_loss : 4.4226, train_time : 38sec
[i] iter : 42700, loss : 5.8018, xy_loss : 0.4358, wh_loss : 0.0895, obj_loss : 0.3235, noobj_loss : 0.3555, class_loss : 0.1778, l2_reg_loss : 4.4198, train_time : 37sec
[i] iter : 42750, loss : 5.8869, xy_loss : 0.4849, wh_loss : 0.0994, obj_loss : 0.3390, noobj_loss : 0.3147, class_loss : 0.2318, l2_reg_loss : 4.4171, train_time : 37sec
[i] iter : 42800, loss : 5.8049, xy_loss : 0.4487, wh_loss : 0.0976, obj_loss : 0.3315, noobj_loss : 0.3248, class_loss : 0.1879, l2_reg_loss : 4.4143, train_time : 38sec
[i] iter : 42850, loss : 5.8734, xy_loss : 0.4815, wh_loss : 0.1029, obj_loss : 0.3276, noobj_loss : 0.3449, class_loss : 0.2050, l2_reg_loss : 4.4115, train_time : 38sec
[i] iter : 42900, loss : 5.8825, xy_loss : 0.4919, wh_loss : 0.0989, obj_loss : 0.3425, noobj_loss : 0.3202, class_loss : 0.2203, l2_reg_loss : 4.4087, train_time : 37sec
[i] iter : 42950, loss : 5.8657, xy_loss : 0.4903, wh_loss : 0.1102, obj_loss : 0.3408, noobj_loss : 0.2997, class_loss : 0.2188, l2_reg_loss : 4.4059, train_time : 37sec
[i] iter : 43000, loss : 5.7864, xy_loss : 0.4453, wh_loss : 0.0914, obj_loss : 0.3350, noobj_loss : 0.3122, class_loss : 0.1994, l2_reg_loss : 4.4031, train_time : 38sec
[i] iter : 43050, loss : 5.8377, xy_loss : 0.4761, wh_loss : 0.0940, obj_loss : 0.3279, noobj_loss : 0.3399, class_loss : 0.1994, l2_reg_loss : 4.4003, train_time : 37sec
[i] iter : 43100, loss : 5.9159, xy_loss : 0.5091, wh_loss : 0.1043, obj_loss : 0.3414, noobj_loss : 0.3221, class_loss : 0.2414, l2_reg_loss : 4.3975, train_time : 38sec
[i] iter : 43150, loss : 5.7808, xy_loss : 0.4398, wh_loss : 0.1024, obj_loss : 0.3148, noobj_loss : 0.3476, class_loss : 0.1814, l2_reg_loss : 4.3949, train_time : 38sec
[i] iter : 43200, loss : 5.8222, xy_loss : 0.4778, wh_loss : 0.0988, obj_loss : 0.3292, noobj_loss : 0.3174, class_loss : 0.2068, l2_reg_loss : 4.3921, train_time : 38sec
[i] iter : 43250, loss : 5.7846, xy_loss : 0.4358, wh_loss : 0.0971, obj_loss : 0.3518, noobj_loss : 0.3270, class_loss : 0.1836, l2_reg_loss : 4.3894, train_time : 37sec
[i] iter : 43300, loss : 5.7551, xy_loss : 0.4415, wh_loss : 0.0906, obj_loss : 0.3258, noobj_loss : 0.3416, class_loss : 0.1690, l2_reg_loss : 4.3866, train_time : 37sec
[i] iter : 43350, loss : 5.7925, xy_loss : 0.4561, wh_loss : 0.0918, obj_loss : 0.3361, noobj_loss : 0.3184, class_loss : 0.2062, l2_reg_loss : 4.3838, train_time : 38sec
[i] iter : 43400, loss : 5.8755, xy_loss : 0.4750, wh_loss : 0.1073, obj_loss : 0.3399, noobj_loss : 0.3345, class_loss : 0.2377, l2_reg_loss : 4.3811, train_time : 38sec
[i] iter : 43450, loss : 5.8182, xy_loss : 0.4620, wh_loss : 0.0936, obj_loss : 0.3412, noobj_loss : 0.3565, class_loss : 0.1866, l2_reg_loss : 4.3783, train_time : 37sec
[i] iter : 43500, loss : 5.8709, xy_loss : 0.4882, wh_loss : 0.1008, obj_loss : 0.3586, noobj_loss : 0.3497, class_loss : 0.1982, l2_reg_loss : 4.3755, train_time : 38sec
[i] iter : 43550, loss : 5.7081, xy_loss : 0.4294, wh_loss : 0.0894, obj_loss : 0.3005, noobj_loss : 0.3200, class_loss : 0.1960, l2_reg_loss : 4.3728, train_time : 38sec
[i] iter : 43600, loss : 5.8184, xy_loss : 0.4872, wh_loss : 0.0945, obj_loss : 0.3513, noobj_loss : 0.3291, class_loss : 0.1863, l2_reg_loss : 4.3700, train_time : 37sec
[i] iter : 43650, loss : 5.7045, xy_loss : 0.4200, wh_loss : 0.0931, obj_loss : 0.3138, noobj_loss : 0.3330, class_loss : 0.1773, l2_reg_loss : 4.3672, train_time : 38sec
[i] iter : 43700, loss : 5.6512, xy_loss : 0.4074, wh_loss : 0.0868, obj_loss : 0.2912, noobj_loss : 0.3077, class_loss : 0.1937, l2_reg_loss : 4.3644, train_time : 39sec
[i] iter : 43750, loss : 5.6815, xy_loss : 0.4385, wh_loss : 0.0887, obj_loss : 0.3175, noobj_loss : 0.3136, class_loss : 0.1616, l2_reg_loss : 4.3616, train_time : 38sec
[i] iter : 43800, loss : 5.6717, xy_loss : 0.4040, wh_loss : 0.0887, obj_loss : 0.3239, noobj_loss : 0.3215, class_loss : 0.1747, l2_reg_loss : 4.3589, train_time : 38sec
[i] iter : 43850, loss : 5.7191, xy_loss : 0.4505, wh_loss : 0.0863, obj_loss : 0.3250, noobj_loss : 0.3070, class_loss : 0.1941, l2_reg_loss : 4.3562, train_time : 38sec
[i] iter : 43900, loss : 5.7036, xy_loss : 0.4428, wh_loss : 0.0839, obj_loss : 0.3136, noobj_loss : 0.3243, class_loss : 0.1856, l2_reg_loss : 4.3535, train_time : 37sec
[i] iter : 43950, loss : 5.8289, xy_loss : 0.4927, wh_loss : 0.0962, obj_loss : 0.3538, noobj_loss : 0.3240, class_loss : 0.2114, l2_reg_loss : 4.3508, train_time : 38sec
[i] iter : 44000, loss : 5.6766, xy_loss : 0.4318, wh_loss : 0.0889, obj_loss : 0.3099, noobj_loss : 0.3175, class_loss : 0.1803, l2_reg_loss : 4.3481, train_time : 38sec
[i] iter : 44050, loss : 5.7413, xy_loss : 0.4512, wh_loss : 0.0981, obj_loss : 0.3314, noobj_loss : 0.3321, class_loss : 0.1832, l2_reg_loss : 4.3453, train_time : 37sec
[i] iter : 44100, loss : 5.8482, xy_loss : 0.5275, wh_loss : 0.0958, obj_loss : 0.3307, noobj_loss : 0.3415, class_loss : 0.2100, l2_reg_loss : 4.3426, train_time : 38sec
[i] iter : 44150, loss : 5.8022, xy_loss : 0.4721, wh_loss : 0.0964, obj_loss : 0.3432, noobj_loss : 0.3482, class_loss : 0.2023, l2_reg_loss : 4.3401, train_time : 38sec
[i] iter : 44200, loss : 5.7170, xy_loss : 0.4657, wh_loss : 0.0988, obj_loss : 0.3269, noobj_loss : 0.2988, class_loss : 0.1895, l2_reg_loss : 4.3374, train_time : 38sec
[i] iter : 44250, loss : 5.6972, xy_loss : 0.4405, wh_loss : 0.0969, obj_loss : 0.3277, noobj_loss : 0.3180, class_loss : 0.1795, l2_reg_loss : 4.3346, train_time : 37sec
[i] iter : 44300, loss : 5.5986, xy_loss : 0.3904, wh_loss : 0.0887, obj_loss : 0.2942, noobj_loss : 0.3091, class_loss : 0.1844, l2_reg_loss : 4.3318, train_time : 38sec
[i] iter : 44350, loss : 5.7857, xy_loss : 0.4810, wh_loss : 0.0991, obj_loss : 0.3551, noobj_loss : 0.3149, class_loss : 0.2064, l2_reg_loss : 4.3291, train_time : 38sec
[i] iter : 44400, loss : 5.6939, xy_loss : 0.4410, wh_loss : 0.0973, obj_loss : 0.3203, noobj_loss : 0.3185, class_loss : 0.1903, l2_reg_loss : 4.3264, train_time : 38sec
[i] iter : 44450, loss : 5.6073, xy_loss : 0.4006, wh_loss : 0.0822, obj_loss : 0.3082, noobj_loss : 0.3133, class_loss : 0.1794, l2_reg_loss : 4.3237, train_time : 38sec
[i] iter : 44500, loss : 5.6572, xy_loss : 0.4175, wh_loss : 0.0914, obj_loss : 0.3343, noobj_loss : 0.3219, class_loss : 0.1710, l2_reg_loss : 4.3211, train_time : 37sec
[i] iter : 44550, loss : 5.5831, xy_loss : 0.4418, wh_loss : 0.0829, obj_loss : 0.2853, noobj_loss : 0.2988, class_loss : 0.1559, l2_reg_loss : 4.3184, train_time : 37sec
[i] iter : 44600, loss : 5.7439, xy_loss : 0.4745, wh_loss : 0.0981, obj_loss : 0.3229, noobj_loss : 0.3247, class_loss : 0.2078, l2_reg_loss : 4.3157, train_time : 38sec
[i] iter : 44650, loss : 5.6828, xy_loss : 0.4580, wh_loss : 0.0892, obj_loss : 0.3260, noobj_loss : 0.3031, class_loss : 0.1935, l2_reg_loss : 4.3130, train_time : 37sec
[i] iter : 44700, loss : 5.5849, xy_loss : 0.3946, wh_loss : 0.0857, obj_loss : 0.3066, noobj_loss : 0.3181, class_loss : 0.1696, l2_reg_loss : 4.3103, train_time : 37sec
[i] iter : 44750, loss : 5.7221, xy_loss : 0.4692, wh_loss : 0.0956, obj_loss : 0.3288, noobj_loss : 0.3282, class_loss : 0.1927, l2_reg_loss : 4.3077, train_time : 37sec
[i] iter : 44800, loss : 5.7385, xy_loss : 0.4767, wh_loss : 0.0937, obj_loss : 0.3287, noobj_loss : 0.3264, class_loss : 0.2079, l2_reg_loss : 4.3051, train_time : 38sec
[i] iter : 44850, loss : 5.6447, xy_loss : 0.4251, wh_loss : 0.0922, obj_loss : 0.3224, noobj_loss : 0.2973, class_loss : 0.2053, l2_reg_loss : 4.3025, train_time : 38sec
[i] iter : 44900, loss : 5.6125, xy_loss : 0.4360, wh_loss : 0.0911, obj_loss : 0.3114, noobj_loss : 0.2998, class_loss : 0.1744, l2_reg_loss : 4.2997, train_time : 38sec
[i] iter : 44950, loss : 5.6062, xy_loss : 0.4090, wh_loss : 0.0921, obj_loss : 0.3152, noobj_loss : 0.2976, class_loss : 0.1952, l2_reg_loss : 4.2971, train_time : 38sec
[i] iter : 45000, loss : 5.5507, xy_loss : 0.3964, wh_loss : 0.0902, obj_loss : 0.2996, noobj_loss : 0.3047, class_loss : 0.1653, l2_reg_loss : 4.2944, train_time : 38sec
[i] valid mAP : 54.157790, best valid mAP : 54.792769
[i] iter : 45050, loss : 5.7045, xy_loss : 0.4914, wh_loss : 0.0955, obj_loss : 0.3262, noobj_loss : 0.3066, class_loss : 0.1931, l2_reg_loss : 4.2917, train_time : 111sec
[i] iter : 45100, loss : 5.5722, xy_loss : 0.4225, wh_loss : 0.0969, obj_loss : 0.2889, noobj_loss : 0.3075, class_loss : 0.1674, l2_reg_loss : 4.2891, train_time : 38sec
[i] iter : 45150, loss : 5.5642, xy_loss : 0.4331, wh_loss : 0.0928, obj_loss : 0.3006, noobj_loss : 0.2678, class_loss : 0.1835, l2_reg_loss : 4.2863, train_time : 38sec
[i] iter : 45200, loss : 5.6030, xy_loss : 0.4243, wh_loss : 0.0851, obj_loss : 0.3188, noobj_loss : 0.2927, class_loss : 0.1985, l2_reg_loss : 4.2836, train_time : 37sec
[i] iter : 45250, loss : 5.5052, xy_loss : 0.4246, wh_loss : 0.0813, obj_loss : 0.2992, noobj_loss : 0.2674, class_loss : 0.1518, l2_reg_loss : 4.2809, train_time : 37sec
[i] iter : 45300, loss : 5.4921, xy_loss : 0.4005, wh_loss : 0.0892, obj_loss : 0.2843, noobj_loss : 0.2733, class_loss : 0.1667, l2_reg_loss : 4.2781, train_time : 38sec
[i] iter : 45350, loss : 5.5375, xy_loss : 0.4137, wh_loss : 0.0947, obj_loss : 0.3006, noobj_loss : 0.2751, class_loss : 0.1781, l2_reg_loss : 4.2753, train_time : 38sec
[i] iter : 45400, loss : 5.4891, xy_loss : 0.4222, wh_loss : 0.0894, obj_loss : 0.2797, noobj_loss : 0.2678, class_loss : 0.1574, l2_reg_loss : 4.2725, train_time : 37sec
[i] iter : 45450, loss : 5.5717, xy_loss : 0.4526, wh_loss : 0.1013, obj_loss : 0.2996, noobj_loss : 0.2880, class_loss : 0.1604, l2_reg_loss : 4.2698, train_time : 38sec
[i] iter : 45500, loss : 5.4556, xy_loss : 0.4214, wh_loss : 0.0859, obj_loss : 0.2662, noobj_loss : 0.2665, class_loss : 0.1485, l2_reg_loss : 4.2670, train_time : 38sec
[i] iter : 45550, loss : 5.4350, xy_loss : 0.4121, wh_loss : 0.0832, obj_loss : 0.2531, noobj_loss : 0.2717, class_loss : 0.1507, l2_reg_loss : 4.2643, train_time : 38sec
[i] iter : 45600, loss : 5.4820, xy_loss : 0.4305, wh_loss : 0.0779, obj_loss : 0.2947, noobj_loss : 0.2586, class_loss : 0.1588, l2_reg_loss : 4.2615, train_time : 38sec
[i] iter : 45650, loss : 5.4240, xy_loss : 0.4065, wh_loss : 0.0796, obj_loss : 0.2758, noobj_loss : 0.2604, class_loss : 0.1428, l2_reg_loss : 4.2588, train_time : 38sec
[i] iter : 45700, loss : 5.4605, xy_loss : 0.4270, wh_loss : 0.0798, obj_loss : 0.2789, noobj_loss : 0.2635, class_loss : 0.1553, l2_reg_loss : 4.2560, train_time : 37sec
[i] iter : 45750, loss : 5.6070, xy_loss : 0.4526, wh_loss : 0.0890, obj_loss : 0.3129, noobj_loss : 0.3038, class_loss : 0.1955, l2_reg_loss : 4.2533, train_time : 37sec
[i] iter : 45800, loss : 5.4481, xy_loss : 0.3979, wh_loss : 0.0790, obj_loss : 0.2818, noobj_loss : 0.2632, class_loss : 0.1754, l2_reg_loss : 4.2506, train_time : 37sec
[i] iter : 45850, loss : 5.4016, xy_loss : 0.3831, wh_loss : 0.0837, obj_loss : 0.2809, noobj_loss : 0.2554, class_loss : 0.1507, l2_reg_loss : 4.2478, train_time : 38sec
[i] iter : 45900, loss : 5.4354, xy_loss : 0.4105, wh_loss : 0.0790, obj_loss : 0.2937, noobj_loss : 0.2583, class_loss : 0.1488, l2_reg_loss : 4.2451, train_time : 38sec
[i] iter : 45950, loss : 5.5446, xy_loss : 0.4325, wh_loss : 0.0833, obj_loss : 0.3115, noobj_loss : 0.2961, class_loss : 0.1788, l2_reg_loss : 4.2423, train_time : 37sec
[i] iter : 46000, loss : 5.4044, xy_loss : 0.3752, wh_loss : 0.0882, obj_loss : 0.2839, noobj_loss : 0.2530, class_loss : 0.1644, l2_reg_loss : 4.2396, train_time : 37sec
[i] iter : 46050, loss : 5.4684, xy_loss : 0.4097, wh_loss : 0.0827, obj_loss : 0.3019, noobj_loss : 0.2647, class_loss : 0.1725, l2_reg_loss : 4.2369, train_time : 38sec
[i] iter : 46100, loss : 5.5477, xy_loss : 0.4775, wh_loss : 0.1008, obj_loss : 0.2907, noobj_loss : 0.2764, class_loss : 0.1680, l2_reg_loss : 4.2342, train_time : 38sec
[i] iter : 46150, loss : 5.3830, xy_loss : 0.3874, wh_loss : 0.0822, obj_loss : 0.2920, noobj_loss : 0.2455, class_loss : 0.1443, l2_reg_loss : 4.2316, train_time : 37sec
[i] iter : 46200, loss : 5.3551, xy_loss : 0.3786, wh_loss : 0.0788, obj_loss : 0.2483, noobj_loss : 0.2609, class_loss : 0.1596, l2_reg_loss : 4.2288, train_time : 38sec
[i] iter : 46250, loss : 5.4173, xy_loss : 0.3873, wh_loss : 0.0859, obj_loss : 0.2925, noobj_loss : 0.2552, class_loss : 0.1703, l2_reg_loss : 4.2261, train_time : 38sec
[i] iter : 46300, loss : 5.4357, xy_loss : 0.4089, wh_loss : 0.0898, obj_loss : 0.2723, noobj_loss : 0.2604, class_loss : 0.1811, l2_reg_loss : 4.2233, train_time : 38sec
[i] iter : 46350, loss : 5.3717, xy_loss : 0.3978, wh_loss : 0.0816, obj_loss : 0.2558, noobj_loss : 0.2599, class_loss : 0.1559, l2_reg_loss : 4.2206, train_time : 37sec
[i] iter : 46400, loss : 5.3872, xy_loss : 0.4231, wh_loss : 0.0910, obj_loss : 0.2705, noobj_loss : 0.2468, class_loss : 0.1379, l2_reg_loss : 4.2179, train_time : 38sec
[i] iter : 46450, loss : 5.3076, xy_loss : 0.3597, wh_loss : 0.0771, obj_loss : 0.2548, noobj_loss : 0.2389, class_loss : 0.1618, l2_reg_loss : 4.2152, train_time : 37sec
[i] iter : 46500, loss : 5.3483, xy_loss : 0.3935, wh_loss : 0.0765, obj_loss : 0.2838, noobj_loss : 0.2486, class_loss : 0.1335, l2_reg_loss : 4.2124, train_time : 38sec
[i] iter : 46550, loss : 5.4368, xy_loss : 0.4018, wh_loss : 0.0930, obj_loss : 0.2789, noobj_loss : 0.2753, class_loss : 0.1781, l2_reg_loss : 4.2097, train_time : 37sec
[i] iter : 46600, loss : 5.4020, xy_loss : 0.4129, wh_loss : 0.0821, obj_loss : 0.2763, noobj_loss : 0.2508, class_loss : 0.1729, l2_reg_loss : 4.2070, train_time : 38sec
[i] iter : 46650, loss : 5.3557, xy_loss : 0.4077, wh_loss : 0.0755, obj_loss : 0.2612, noobj_loss : 0.2573, class_loss : 0.1497, l2_reg_loss : 4.2044, train_time : 38sec
[i] iter : 46700, loss : 5.3535, xy_loss : 0.3903, wh_loss : 0.0868, obj_loss : 0.2793, noobj_loss : 0.2389, class_loss : 0.1566, l2_reg_loss : 4.2017, train_time : 37sec
[i] iter : 46750, loss : 5.4810, xy_loss : 0.4499, wh_loss : 0.0921, obj_loss : 0.3132, noobj_loss : 0.2680, class_loss : 0.1588, l2_reg_loss : 4.1990, train_time : 37sec
[i] iter : 46800, loss : 5.3350, xy_loss : 0.3706, wh_loss : 0.0918, obj_loss : 0.2717, noobj_loss : 0.2315, class_loss : 0.1730, l2_reg_loss : 4.1963, train_time : 38sec
[i] iter : 46850, loss : 5.5163, xy_loss : 0.4493, wh_loss : 0.0897, obj_loss : 0.3245, noobj_loss : 0.2726, class_loss : 0.1866, l2_reg_loss : 4.1937, train_time : 38sec
[i] iter : 46900, loss : 5.3497, xy_loss : 0.3987, wh_loss : 0.0771, obj_loss : 0.2831, noobj_loss : 0.2575, class_loss : 0.1422, l2_reg_loss : 4.1911, train_time : 38sec
[i] iter : 46950, loss : 5.4301, xy_loss : 0.4098, wh_loss : 0.0872, obj_loss : 0.2967, noobj_loss : 0.2655, class_loss : 0.1827, l2_reg_loss : 4.1884, train_time : 37sec
[i] iter : 47000, loss : 5.3615, xy_loss : 0.4074, wh_loss : 0.0830, obj_loss : 0.2605, noobj_loss : 0.2558, class_loss : 0.1690, l2_reg_loss : 4.1858, train_time : 37sec
[i] iter : 47050, loss : 5.3277, xy_loss : 0.3748, wh_loss : 0.0812, obj_loss : 0.2936, noobj_loss : 0.2480, class_loss : 0.1469, l2_reg_loss : 4.1832, train_time : 38sec
[i] iter : 47100, loss : 5.3770, xy_loss : 0.4333, wh_loss : 0.0834, obj_loss : 0.2727, noobj_loss : 0.2622, class_loss : 0.1448, l2_reg_loss : 4.1805, train_time : 37sec
[i] iter : 47150, loss : 5.2641, xy_loss : 0.3508, wh_loss : 0.0790, obj_loss : 0.2559, noobj_loss : 0.2543, class_loss : 0.1461, l2_reg_loss : 4.1779, train_time : 38sec
[i] iter : 47200, loss : 5.4535, xy_loss : 0.4498, wh_loss : 0.0968, obj_loss : 0.2747, noobj_loss : 0.2445, class_loss : 0.2124, l2_reg_loss : 4.1753, train_time : 38sec
[i] iter : 47250, loss : 5.4765, xy_loss : 0.4553, wh_loss : 0.0918, obj_loss : 0.3132, noobj_loss : 0.2700, class_loss : 0.1733, l2_reg_loss : 4.1728, train_time : 37sec
[i] iter : 47300, loss : 5.4133, xy_loss : 0.4286, wh_loss : 0.0852, obj_loss : 0.2849, noobj_loss : 0.2586, class_loss : 0.1857, l2_reg_loss : 4.1703, train_time : 38sec
[i] iter : 47350, loss : 5.3255, xy_loss : 0.3927, wh_loss : 0.0812, obj_loss : 0.2725, noobj_loss : 0.2542, class_loss : 0.1572, l2_reg_loss : 4.1678, train_time : 38sec
[i] iter : 47400, loss : 5.4390, xy_loss : 0.4253, wh_loss : 0.1023, obj_loss : 0.3045, noobj_loss : 0.2670, class_loss : 0.1748, l2_reg_loss : 4.1652, train_time : 38sec
[i] iter : 47450, loss : 5.3360, xy_loss : 0.3812, wh_loss : 0.0912, obj_loss : 0.2731, noobj_loss : 0.2548, class_loss : 0.1732, l2_reg_loss : 4.1626, train_time : 38sec
[i] iter : 47500, loss : 5.3693, xy_loss : 0.4038, wh_loss : 0.0900, obj_loss : 0.2919, noobj_loss : 0.2540, class_loss : 0.1694, l2_reg_loss : 4.1601, train_time : 37sec
[i] iter : 47550, loss : 5.3175, xy_loss : 0.3753, wh_loss : 0.0860, obj_loss : 0.2767, noobj_loss : 0.2575, class_loss : 0.1644, l2_reg_loss : 4.1576, train_time : 38sec
[i] iter : 47600, loss : 5.3761, xy_loss : 0.4048, wh_loss : 0.0888, obj_loss : 0.2874, noobj_loss : 0.2699, class_loss : 0.1701, l2_reg_loss : 4.1550, train_time : 37sec
[i] iter : 47650, loss : 5.4289, xy_loss : 0.4542, wh_loss : 0.0950, obj_loss : 0.3076, noobj_loss : 0.2468, class_loss : 0.1728, l2_reg_loss : 4.1525, train_time : 37sec
[i] iter : 47700, loss : 5.3325, xy_loss : 0.3984, wh_loss : 0.0873, obj_loss : 0.2888, noobj_loss : 0.2551, class_loss : 0.1529, l2_reg_loss : 4.1500, train_time : 37sec
[i] iter : 47750, loss : 5.3515, xy_loss : 0.4020, wh_loss : 0.0836, obj_loss : 0.2662, noobj_loss : 0.2608, class_loss : 0.1916, l2_reg_loss : 4.1474, train_time : 37sec
[i] iter : 47800, loss : 5.4138, xy_loss : 0.4429, wh_loss : 0.0959, obj_loss : 0.2705, noobj_loss : 0.2612, class_loss : 0.1984, l2_reg_loss : 4.1449, train_time : 37sec
[i] iter : 47850, loss : 5.3242, xy_loss : 0.4191, wh_loss : 0.0944, obj_loss : 0.2628, noobj_loss : 0.2517, class_loss : 0.1538, l2_reg_loss : 4.1424, train_time : 39sec
[i] iter : 47900, loss : 5.2525, xy_loss : 0.3770, wh_loss : 0.0874, obj_loss : 0.2666, noobj_loss : 0.2268, class_loss : 0.1548, l2_reg_loss : 4.1399, train_time : 38sec
[i] iter : 47950, loss : 5.2413, xy_loss : 0.3953, wh_loss : 0.0761, obj_loss : 0.2603, noobj_loss : 0.2360, class_loss : 0.1362, l2_reg_loss : 4.1373, train_time : 37sec
[i] iter : 48000, loss : 5.3570, xy_loss : 0.4180, wh_loss : 0.0935, obj_loss : 0.2679, noobj_loss : 0.2397, class_loss : 0.2032, l2_reg_loss : 4.1348, train_time : 37sec
[i] iter : 48050, loss : 5.3678, xy_loss : 0.4191, wh_loss : 0.0873, obj_loss : 0.2980, noobj_loss : 0.2517, class_loss : 0.1794, l2_reg_loss : 4.1323, train_time : 38sec
[i] iter : 48100, loss : 5.3473, xy_loss : 0.4039, wh_loss : 0.0926, obj_loss : 0.2683, noobj_loss : 0.2672, class_loss : 0.1854, l2_reg_loss : 4.1298, train_time : 38sec
[i] iter : 48150, loss : 5.2451, xy_loss : 0.3776, wh_loss : 0.0806, obj_loss : 0.2800, noobj_loss : 0.2292, class_loss : 0.1505, l2_reg_loss : 4.1273, train_time : 38sec
[i] iter : 48200, loss : 5.3404, xy_loss : 0.4019, wh_loss : 0.0874, obj_loss : 0.2807, noobj_loss : 0.2530, class_loss : 0.1927, l2_reg_loss : 4.1248, train_time : 38sec
[i] iter : 48250, loss : 5.3145, xy_loss : 0.4007, wh_loss : 0.0884, obj_loss : 0.2781, noobj_loss : 0.2480, class_loss : 0.1770, l2_reg_loss : 4.1223, train_time : 37sec
[i] iter : 48300, loss : 5.3987, xy_loss : 0.4265, wh_loss : 0.0870, obj_loss : 0.3121, noobj_loss : 0.2429, class_loss : 0.2103, l2_reg_loss : 4.1199, train_time : 37sec
[i] iter : 48350, loss : 5.2395, xy_loss : 0.3813, wh_loss : 0.0841, obj_loss : 0.2628, noobj_loss : 0.2452, class_loss : 0.1487, l2_reg_loss : 4.1174, train_time : 37sec
[i] iter : 48400, loss : 5.2956, xy_loss : 0.4077, wh_loss : 0.0879, obj_loss : 0.2887, noobj_loss : 0.2502, class_loss : 0.1462, l2_reg_loss : 4.1148, train_time : 38sec
[i] iter : 48450, loss : 5.2987, xy_loss : 0.4090, wh_loss : 0.0803, obj_loss : 0.2850, noobj_loss : 0.2520, class_loss : 0.1600, l2_reg_loss : 4.1124, train_time : 38sec
[i] iter : 48500, loss : 5.2234, xy_loss : 0.3605, wh_loss : 0.0816, obj_loss : 0.2680, noobj_loss : 0.2478, class_loss : 0.1555, l2_reg_loss : 4.1099, train_time : 38sec
[i] iter : 48550, loss : 5.2805, xy_loss : 0.4029, wh_loss : 0.0909, obj_loss : 0.2788, noobj_loss : 0.2434, class_loss : 0.1570, l2_reg_loss : 4.1074, train_time : 37sec
[i] iter : 48600, loss : 5.2947, xy_loss : 0.4112, wh_loss : 0.0923, obj_loss : 0.2601, noobj_loss : 0.2535, class_loss : 0.1726, l2_reg_loss : 4.1050, train_time : 38sec
